,PERSON_ID,DISPLAY_LAST_COMMA_FIRST,ROSTERSTATUS,FROM_YEAR,TO_YEAR,PLAYERCODE,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,GAMES_PLAYED_FLAG
1035,76676,"English, Jojo",0,1992,1994,HISTADD_jo_jo_english,0,,,,,Y
1036,203119,"English, Kim",0,2012,2012,kim_english,0,,,,,Y
1037,76675,"English, Scott",0,1972,1972,HISTADD_scott_english,0,,,,,Y
1038,76677,"Englund, Gene",0,1949,1949,HISTADD_gene_englund,0,,,,,Y
1039,203516,"Ennis, James",1,2014,2015,james_ennis,1610612763,Memphis,Grizzlies,MEM,grizzlies,Y
1040,203898,"Ennis, Tyler",1,2014,2015,tyler_ennis,1610612749,Milwaukee,Bucks,MIL,bucks,Y
1041,76678,"Epps, Ray",0,1978,1978,HISTADD_ray_epps,0,,,,,Y
1042,201623,"Erden, Semih",0,2010,2011,semih_erden,0,,,,,Y
1043,76679,"Erias, Bo",0,1957,1957,HISTADD_bo_erias,0,,,,,Y
1044,76680,"Erickson, Keith",0,1965,1976,HISTADD_keith_erickson,0,,,,,Y
1045,76681,"Erving, Julius",0,1976,1986,HISTADD_julius_erving,0,,,,,Y
1046,1915,"Eschmeyer, Evan",0,1999,2003,evan_eschmeyer,0,,,,,Y
1047,76682,"Eskridge, Jack",0,1948,1948,HISTADD_jack_eskridge,0,,,,,Y
1048,76683,"Esposito, Vincenzo",0,1995,1995,HISTADD_vincenzo_esposito,0,,,,,Y
1049,76687,"Evans, Bob",0,1949,1949,HISTADD_bob_evans,0,,,,,Y
1050,967,"Evans, Brian",0,1996,1998,HISTADD_brian_evans,0,,,,,Y
1051,76685,"Evans, Earl",0,1979,1979,HISTADD_earl_evans,0,,,,,Y
1052,202379,"Evans, Jeremy",1,2010,2015,jeremy_evans,1610612742,Dallas,Mavericks,DAL,mavericks,Y
1053,2230,"Evans, Maurice",0,2001,2011,maurice_evans,0,,,,,Y
1054,76686,"Evans, Mike",0,1979,1987,HISTADD_mike_evans,0,,,,,Y
1055,2501,"Evans, Reggie",0,2002,2014,reggie_evans,0,,,,,Y
1056,201936,"Evans, Tyreke",1,2009,2015,tyreke_evans,1610612740,New Orleans,Pelicans,NOP,pelicans,Y
1057,101137,"Ewing, Daniel",0,2005,2006,daniel_ewing,0,,,,,Y
1058,121,"Ewing, Patrick",0,1985,2001,HISTADD_patrick_ewing,0,,,,,Y
1059,201607,"Ewing Jr., Patrick",0,2010,2010,patrick_ewing-jr,0,,,,,Y
1060,203957,"Exum, Dante",1,2014,2015,dante_exum,1610612762,Utah,Jazz,UTA,jazz,Y
1061,201963,"Eyenga, Christian",0,2010,2011,christian_eyenga,0,,,,,Y
1062,203105,"Ezeli, Festus",1,2012,2015,festus_ezeli,1610612744,Golden State,Warriors,GSW,warriors,Y
1063,76689,"Ezersky, Johnny",0,1947,1949,HISTADD_johnny_ezersky,0,,,,,Y
1064,76690,"Fabel, Joe",0,1946,1946,HISTADD_joe_fabel,0,,,,,Y
1065,76691,"Fairchild, John",0,1965,1965,HISTADD_john_fairchild,0,,,,,Y
1066,76692,"Farbman, Phil",0,1948,1948,HISTADD_phil_farbman,0,,,,,Y
1067,202702,"Faried, Kenneth",1,2011,2015,kenneth_faried,1610612743,Denver,Nuggets,DEN,nuggets,Y
1068,76693,"Farley, Dick",0,1954,1958,HISTADD_dick_farley,0,,,,,Y
1069,200770,"Farmar, Jordan",0,2006,2014,jordan_farmar,0,,,,,Y
1070,2824,"Farmer, Desmon",0,2006,2008,desmon_farmer,0,,,,,Y
1071,76695,"Farmer, Jim",0,1987,1993,HISTADD_jim_farmer,0,,,,,Y
1072,76694,"Farmer, Mike",0,1958,1965,HISTADD_mike_farmer,0,,,,,Y
1073,1108,"Farmer, Tony",0,1997,1999,tony_farmer,0,,,,,Y
1074,76696,"Faught, Bob",0,1946,1946,HISTADD_bob_faught,0,,,,,Y
1075,203543,"Faverani, Vitor",0,2013,2013,vitor_faverani,0,,,,,Y
1076,202324,"Favors, Derrick",1,2010,2015,derrick_favors,1610612762,Utah,Jazz,UTA,jazz,Y
1077,201174,"Fazekas, Nick",0,2007,2007,nick_fazekas,0,,,,,Y
1078,76697,"Fedor, Dave",0,1962,1962,HISTADD_dave_fedor,0,,,,,Y
1079,76698,"Feerick, Bob",0,1946,1949,HISTADD_bob_feerick,0,,,,,Y
1080,76699,"Feher, Butch",0,1976,1976,HISTADD_butch_feher,0,,,,,Y
1081,994,"Feick, Jamie",0,1996,2002,jamie_feick,0,,,,,Y
1082,76701,"Feiereisel, Ron",0,1955,1955,HISTADD_ron_feiereisel,0,,,,,Y
1083,76702,"Feigenbaum, George",0,1949,1952,HISTADD_george_feigenbaum,0,,,,,Y
1084,76703,"Feitl, Dave",0,1986,1991,HISTADD_dave_feitl,0,,,,,Y
1085,1626245,"Felicio, Cristiano",1,2015,2015,cristiano_felicio,1610612741,Chicago,Bulls,CHI,bulls,Y
1086,203467,"Felix, Carrick",0,2013,2013,carrick_felix,0,,,,,Y
1087,101230,"Felix, Noel",0,2005,2005,noel_felix,0,,,,,Y
1088,76704,"Felix, Ray",0,1953,1961,HISTADD_ray_felix,0,,,,,Y
1089,101109,"Felton, Raymond",1,2005,2015,raymond_felton,1610612742,Dallas,Mavericks,DAL,mavericks,Y
1090,76705,"Fendley, Jake",0,1951,1952,HISTADD_jake_fendley,0,,,,,Y
1091,76706,"Fenley, Bill",0,1946,1946,HISTADD_bill_fenley,0,,,,,Y
1092,2724,"Ferguson, Desmond",0,2003,2003,desmond_ferguson,0,,,,,Y
1093,201164,"Fernandez, Rudy",0,2008,2011,rudy_fernandez,0,,,,,Y
1094,76707,"Fernsten, Eric",0,1975,1983,HISTADD_eric_fernsten,0,,,,,Y
1095,76708,"Ferrari, Al",0,1955,1962,HISTADD_al_ferrari,0,,,,,Y
1096,76709,"Ferreira, Rolando",0,1988,1988,HISTADD_rolando_ferreira,0,,,,,Y
1097,273,"Ferrell, Duane",0,1988,1998,HISTADD_duane_ferrell,0,,,,,Y
1098,76711,"Ferrin, Arnie",0,1948,1950,HISTADD_arnie_ferrin,0,,,,,Y
1099,76712,"Ferry, Bob",0,1959,1968,HISTADD_bob_ferry,0,,,,,Y
1100,198,"Ferry, Danny",0,1990,2002,danny_ferry,0,,,,,Y
1101,201178,"Fesenko, Kyrylo",0,2007,2011,kyrylo_fesenko,0,,,,,Y
1102,76713,"Fields, Kenny",0,1984,1987,HISTADD_kenny_fields,0,,,,,Y
1103,202361,"Fields, Landry",0,2010,2014,landry_fields,0,,,,,Y
1104,76714,"Filipek, Ron",0,1967,1967,HISTADD_ron_filipek,0,,,,,Y
1105,76715,"Fillmore, Greg",0,1970,1971,HISTADD_greg_fillmore,0,,,,,Y
1106,76716,"Finkel, Hank",0,1966,1974,HISTADD_hank_finkel,0,,,,,Y
1107,714,"Finley, Michael",0,1995,2009,michael_finley,0,,,,,Y
1108,76717,"Finn, Danny",0,1952,1954,HISTADD_danny_finn,0,,,,,Y
1109,900,"Fish, Matt",0,1994,1996,HISTADD_matt_fish,0,,,,,Y
1110,965,"Fisher, Derek",0,1996,2013,derek_fisher,0,,,,,Y
1111,2809,"Fitch, Gerald",0,2005,2005,gerald_fitch,0,,,,,Y
1112,76720,"Fitzgerald, Bob",0,1946,1948,HISTADD_bob_fitzgerald,0,,,,,Y
1113,76719,"Fitzgerald, Dick",0,1946,1947,HISTADD_dick_fitzgerald,0,,,,,Y
1114,2033,"Fizer, Marcus",0,2000,2005,marcus_fizer,0,,,,,Y
1115,76721,"Fleishman, Jerry",0,1946,1952,HISTADD_jerry_fleishman,0,,,,,Y
1116,76722,"Fleming, Al",0,1977,1977,HISTADD_al_fleming,0,,,,,Y
1117,76723,"Fleming, Ed",0,1955,1959,HISTADD_ed_fleming,0,,,,,Y
1118,313,"Fleming, Vern",0,1984,1995,HISTADD_vern_fleming,0,,,,,Y
1119,2784,"Flores, Luis",0,2004,2004,luis_flores,0,,,,,Y
1120,76725,"Flowers, Bruce",0,1982,1982,HISTADD_bruce_flowers,0,,,,,Y
1121,76726,"Floyd, Sleepy",0,1982,1994,HISTADD_sleepy_floyd,0,,,,,Y
1122,201938,"Flynn, Jonny",0,2009,2011,jonny_flynn,0,,,,,Y
1123,76727,"Flynn, Mike",0,1976,1977,HISTADD_mike_flynn,0,,,,,Y
1124,76728,"Fogle, Larry",0,1975,1975,HISTADD_larry_fogle,0,,,,,Y
1125,76729,"Foley, Jack",0,1962,1962,HISTADD_jack_foley,0,,,,,Y
1126,1829,"Fontaine, Ike",0,2001,2001,isaac_fontaine,0,,,,,Y
1127,76731,"Fontaine, Levi",0,1970,1970,HISTADD_levi_fontaine,0,,,,,Y
1128,202880,"Foote, Jeff",0,2011,2011,jeff_foote,0,,,,,Y
1129,201814,"Forbes, Gary",0,2010,2011,gary_forbes,0,,,,,Y
1130,76732,"Ford, Alphonso",0,1993,1994,HISTADD_alphonso_ford,0,,,,,Y
1131,2228,"Ford, Alton",0,2001,2003,alton_ford,0,,,,,Y
1132,76733,"Ford, Chris",0,1972,1981,HISTADD_chris_ford,0,,,,,Y
1133,76734,"Ford, Don",0,1975,1981,HISTADD_don_ford,0,,,,,Y
1134,76735,"Ford, Jake",0,1970,1971,HISTADD_jake_ford,0,,,,,Y
1135,76736,"Ford, Phil",0,1978,1984,HISTADD_phil_ford,0,,,,,Y
1136,101213,"Ford, Sharrod",0,2005,2005,sharrod_ford,0,,,,,Y
1137,726,"Ford, Sherell",0,1995,1995,HISTADD_sherell_ford,0,,,,,Y
1138,2551,"Ford, T.J.",0,2003,2011,tj_ford,0,,,,,Y
1139,76738,"Forman, Donnie",0,1948,1948,HISTADD_donnie_forman,0,,,,,Y
1140,76739,"Forrest, Bayard",0,1977,1978,HISTADD_bayard_forrest,0,,,,,Y
1141,2218,"Forte, Joseph",0,2001,2002,joseph_forte,0,,,,,Y
1142,202622,"Fortson, Courtney",0,2011,2011,courtney_fortson,0,,,,,Y
1143,1504,"Fortson, Danny",0,1997,2006,danny_fortson,0,,,,,Y
1144,76740,"Foster, Fred",0,1968,1976,HISTADD_fred_foster,0,,,,,Y
1145,323,"Foster, Greg",0,1990,2002,HISTADD_greg_foster,0,,,,,Y
1146,1902,"Foster, Jeff",0,1999,2011,jeff_foster,0,,,,,Y
1147,76742,"Foster, Rod",0,1983,1985,HISTADD_rod_foster,0,,,,,Y
1148,2238,"Fotsis, Antonis",0,2001,2001,HISTADD_antonis_fotsis,0,,,,,Y
1149,203095,"Fournier, Evan",1,2012,2015,evan_fournier,1610612753,Orlando,Magic,ORL,magic,Y
1150,76744,"Foust, Larry",0,1950,1961,HISTADD_larry_foust,0,,,,,Y
1151,76745,"Fowler, Jerry",0,1951,1951,HISTADD_jerry_fowler,0,,,,,Y
1152,1762,"Fowlkes, Tremaine",0,2001,2004,tremaine_fowlkes,0,,,,,Y
1153,76746,"Fox, Harold",0,1972,1972,HISTADD_harold_fox,0,,,,,Y
1154,76747,"Fox, Jim",0,1967,1976,HISTADD_jim_fox,0,,,,,Y
1155,296,"Fox, Rick",0,1991,2003,rick_fox,0,,,,,Y
1156,200751,"Foye, Randy",1,2006,2015,randy_foye,1610612743,Denver,Nuggets,DEN,nuggets,Y
1157,1502,"Foyle, Adonal",0,1997,2009,adonal_foyle,0,,,,,Y
1158,2499,"Frahm, Richie",0,2002,2007,richie_frahm,0,,,,,Y
1159,1883,"Francis, Steve",0,1999,2007,steve_francis,0,,,,,Y
1160,76748,"Frank, Tellis",0,1987,1993,HISTADD_tellis_frank,0,,,,,Y
1161,76749,"Frankel, Nat",0,1946,1946,HISTADD_nat_frankel,0,,,,,Y
1162,203479,"Franklin, Jamaal",0,2013,2014,jamaal_franklin,0,,,,,Y
1163,204025,"Frazier, Tim",1,2014,2015,tim_frazier,1610612757,Portland,Trail Blazers,POR,blazers,Y
1164,76750,"Frazier, Walt",0,1967,1979,HISTADD_walt_frazier,0,,,,,Y
1165,76751,"Frazier, Will",0,1965,1965,HISTADD_will_frazier,0,,,,,Y
1166,76752,"Frederick, Anthony",0,1988,1991,HISTADD_anthony_frederick,0,,,,,Y
1167,202690,"Fredette, Jimmer",0,2011,2015,jimmer_fredette,0,,,,,Y
1168,76753,"Free, World",0,1975,1987,HISTADD_world_b_free,0,,,,,Y
1169,200777,"Freeland, Joel",0,2012,2014,joel_freeland,0,,,,,Y
1170,76754,"Freeman, Donnie",0,1975,1975,HISTADD_donnie_freeman,0,,,,,Y
1171,76755,"Freeman, Gary",0,1970,1970,HISTADD_gary_freeman,0,,,,,Y
1172,76756,"Freeman, Rod",0,1973,1973,HISTADD_rod_freeman,0,,,,,Y
1173,2782,"Freije, Matt",0,2004,2006,matt_freije,0,,,,,Y
1174,76757,"Frey, Frido",0,1946,1946,HISTADD_frido_frey,0,,,,,Y
1175,76758,"Friend, Larry",0,1957,1957,HISTADD_larry_friend,0,,,,,Y
1176,76759,"Frink, Pat",0,1968,1968,HISTADD_pat_frink,0,,,,,Y
1177,76760,"Fritsche, Jim",0,1953,1954,HISTADD_jim_fritsche,0,,,,,Y
1178,101112,"Frye, Channing",1,2005,2015,channing_frye,1610612753,Orlando,Magic,ORL,magic,Y
1179,76761,"Fryer, Bernie",0,1973,1974,HISTADD_bernie_fryer,0,,,,,Y
1180,76762,"Fucarino, Frank",0,1946,1946,HISTADD_frank_fucarino,0,,,,,Y
1181,76763,"Fuetsch, Herm",0,1947,1947,HISTADD_dutch_fuetsch,0,,,,,Y
1182,76764,"Fulks, Joe",0,1946,1953,HISTADD_joe_fulks,0,,,,,Y
1183,2673,"Fuller, Hiram",0,2003,2003,hiram_fuller,0,,,,,Y
1184,957,"Fuller, Todd",0,1996,2000,HISTADD_todd_fuller,0,,,,,Y
1185,76765,"Fuller, Tony",0,1980,1980,HISTADD_tony_fuller,0,,,,,Y
1186,1444,"Funderburke, Lawrence",0,1997,2004,lawrence_funderburke,0,,,,,Y
1187,76767,"Furlow, Terry",0,1976,1979,HISTADD_terry_furlow,0,,,,,Y
1188,76768,"Gabor, Billy",0,1949,1954,HISTADD_billy_gabor,0,,,,,Y
1189,2429,"Gadzuric, Dan",0,2002,2011,dan_gadzuric,0,,,,,Y
1190,202070,"Gaffney, Tony",0,2009,2009,tony_gaffney,0,,,,,Y
1191,101184,"Gai, Deng",0,2005,2005,deng_gai,0,,,,,Y
1192,76769,"Gainer, Elmer R.",0,1947,1949,HISTADD_elmer_gainer,0,,,,,Y
1193,76770,"Gaines, Corey",0,1988,1994,HISTADD_corey_gaines,0,,,,,Y
1194,2558,"Gaines, Reece",0,2003,2005,reece_gaines,0,,,,,Y
1195,202178,"Gaines, Sundiata",0,2009,2011,sundiata_gaines,0,,,,,Y
1196,76771,"Gale, Mike",0,1976,1981,HISTADD_mike_gale,0,,,,,Y
1197,76772,"Gallagher, Chad",0,1993,1993,HISTADD_chad_gallagher,0,,,,,Y
1198,76773,"Gallatin, Harry",0,1948,1957,HISTADD_harry_gallatin,0,,,,,Y
1199,201568,"Gallinari, Danilo",1,2008,2015,danilo_gallinari,1610612743,Denver,Nuggets,DEN,nuggets,Y
1200,204038,"Galloway, Langston",1,2014,2015,langston_galloway,1610612752,New York,Knicks,NYK,knicks,Y
1201,76774,"Gambee, Dave",0,1958,1969,HISTADD_dave_gambee,0,,,,,Y
1202,333,"Gamble, Kevin",0,1987,1996,HISTADD_kevin_gamble,0,,,,,Y
1203,76776,"Gantt, Bob",0,1946,1946,HISTADD_bob_gantt,0,,,,,Y
1204,200816,"Garbajosa, Jorge",0,2006,2007,jorge_garbajosa,0,,,,,Y
1205,2092,"Garces, Ruben",0,2000,2000,HISTADD_ruben_garces,0,,,,,Y
1206,2682,"Garcia, Alex",0,2003,2004,alex_garcia,0,,,,,Y
1207,101128,"Garcia, Francisco",0,2005,2014,francisco_garcia,0,,,,,Y
1208,76778,"Gardner, Earl",0,1948,1948,HISTADD_red_gardner,0,,,,,Y
1209,201242,"Gardner, Thomas",0,2007,2008,thomas_gardner,0,,,,,Y
1210,76779,"Gardner, Vern",0,1949,1951,HISTADD_vern_gardner,0,,,,,Y
1211,76780,"Garfinkel, Jack",0,1946,1948,HISTADD_dutch_garfinkel,0,,,,,Y
1212,76781,"Garland, Gary",0,1979,1979,HISTADD_gary_garland,0,,,,,Y
1213,76782,"Garland, Winston",0,1987,1994,HISTADD_winston_garland,0,,,,,Y
1214,76783,"Garmaker, Dick",0,1955,1960,HISTADD_dick_garmaker,0,,,,,Y
1215,1612,"Garner, Chris",0,1997,2000,chris_garner,0,,,,,Y
1216,76785,"Garnett, Bill",0,1982,1985,HISTADD_bill_garnett,0,,,,,Y
1217,708,"Garnett, Kevin",1,1995,2015,kevin_garnett,1610612750,Minnesota,Timberwolves,MIN,timberwolves,Y
1218,1831,"Garnett, Marlon",0,1998,1998,HISTADD_marlon_garnett,0,,,,,Y
1219,76786,"Garrett, Calvin",0,1980,1983,HISTADD_calvin_garrett,0,,,,,Y
1220,1051,"Garrett, Dean",0,1996,2001,HISTADD_dean_garrett,0,,,,,Y
1221,203197,"Garrett, Diante",0,2012,2013,diante_garrett,0,,,,,Y
1222,76788,"Garrett, Eldo",0,1969,1973,HISTADD_dick_garrett,0,,,,,Y
1223,76789,"Garrett, Rowland",0,1972,1976,HISTADD_rowland_garrett,0,,,,,Y
1224,76790,"Garrick, Tom",0,1988,1991,HISTADD_tom_garrick,0,,,,,Y
1225,76791,"Garris, John",0,1983,1983,HISTADD_john_garris,0,,,,,Y
1226,1619,"Garris, Kiwane",0,1997,2002,HISTADD_kiwane_garris,0,,,,,Y
1227,1727,"Garrity, Pat",0,1998,2007,pat_garrity,0,,,,,Y
1228,76793,"Garvin, Jim",0,1973,1973,HISTADD_jim_garvin,0,,,,,Y
1229,201188,"Gasol, Marc",1,2008,2015,marc_gasol,1610612763,Memphis,Grizzlies,MEM,grizzlies,Y
1230,2200,"Gasol, Pau",1,2001,2015,pau_gasol,1610612741,Chicago,Bulls,CHI,bulls,Y
1231,76794,"Gates, Frank",0,1949,1949,HISTADD_needle_gates,0,,,,,Y
1232,423,"Gatling, Chris",0,1991,2001,HISTADD_chris_gatling,0,,,,,Y
1233,930,"Gattison, Kenny",0,1986,1995,HISTADD_kenny_gattison,0,,,,,Y
1234,200752,"Gay, Rudy",1,2006,2015,rudy_gay,1610612758,Sacramento,Kings,SAC,kings,Y
1235,76797,"Gayda, Ed",0,1950,1950,HISTADD_ed_gayda,0,,,,,Y
1236,1845,"Gaze, Andrew",0,1993,1998,HISTADD_andrew_gaze,0,,,,,Y
1237,1002,"Geary, Reggie",0,1996,1997,tmp_reggie_geary,0,,,,,Y
1238,202087,"Gee, Alonzo",1,2009,2015,alonzo_gee,1610612740,New Orleans,Pelicans,NOP,pelicans,Y
1239,761,"Geiger, Matt",0,1992,2001,HISTADD_matt_geiger,0,,,,,Y
1240,101153,"Gelabale, Mickael",0,2006,2012,mickael_gelabale,0,,,,,Y
1241,1904,"George, Devean",0,1999,2009,devean_george,0,,,,,Y
1242,76800,"George, Jack",0,1953,1960,HISTADD_jack_george,0,,,,,Y
1243,202331,"George, Paul",1,2010,2015,paul_george,1610612754,Indiana,Pacers,IND,pacers,Y
1244,76801,"George, Tate",0,1990,1994,HISTADD_tate_george,0,,,,,Y
1245,76802,"Gerard, Gus",0,1976,1980,HISTADD_gus_gerard,0,,,,,Y
1246,76803,"Gervin, Derrick",0,1989,1990,HISTADD_derrick_gervin,0,,,,,Y
1247,76804,"Gervin, George",0,1976,1985,HISTADD_george_gervin,0,,,,,Y
1248,76805,"Getchell, Gorham",0,1946,1946,HISTADD_gorham_getchell,0,,,,,Y
1249,76806,"Gianelli, John",0,1972,1979,HISTADD_john_gianelli,0,,,,,Y
1250,76807,"Gibbs, Dick",0,1971,1975,HISTADD_dick_gibbs,0,,,,,Y
1251,200789,"Gibson, Daniel",0,2006,2012,daniel_gibson,0,,,,,Y
1252,76808,"Gibson, Dee",0,1949,1949,HISTADD_gibby_gibson,0,,,,,Y
1253,76809,"Gibson, Mel",0,1963,1963,HISTADD_mel_gibson,0,,,,,Y
1254,76810,"Gibson, Mike",0,1983,1985,HISTADD_mike_gibson,0,,,,,Y
1255,201959,"Gibson, Taj",1,2009,2015,taj_gibson,1610612741,Chicago,Bulls,CHI,bulls,Y
1256,76811,"Gibson, Ward",0,1949,1949,HISTADD_hoot_gibson,0,,,,,Y
1257,201592,"Giddens, J.R.",0,2008,2009,jr_giddens,0,,,,,Y
1258,201821,"Gilder, Trey",0,2009,2009,trey_gilder,0,,,,,Y
1259,2109,"Gill, Eddie",0,2000,2008,eddie_gill,0,,,,,Y
1260,383,"Gill, Kendall",0,1990,2004,kendall_gill,0,,,,,Y
1261,76812,"Gillery, Ben",0,1988,1988,HISTADD_ben_gillery,0,,,,,Y
1262,76813,"Gillette, Gene",0,1946,1946,HISTADD_gene_gillette,0,,,,,Y
1263,288,"Gilliam, Armen",0,1987,1999,HISTADD_armen_gilliam,0,,,,,Y
1264,76815,"Gilliam, Herm",0,1969,1976,HISTADD_herm_gilliam,0,,,,,Y
1265,600014,"Gilmore, Artis",0,1976,1987,HISTADD_artis_gilmore,0,,,,,Y
1266,76817,"Gilmore, Walt",0,1970,1970,HISTADD_walt_gilmore,0,,,,,Y
1267,76818,"Gilmur, Chuck",0,1946,1950,HISTADD_chuck_gilmur,0,,,,,Y
1268,1938,"Ginobili, Manu",1,2002,2015,emanuel_ginobili,1610612759,San Antonio,Spurs,SAS,spurs,Y
1269,1921,"Giricek, Gordan",0,2002,2007,gordan_giricek,0,,,,,Y
1270,76819,"Givens, Jack",0,1978,1979,HISTADD_goose_givens,0,,,,,Y
1271,202148,"Gladness, Mickell",0,2011,2011,mickell_gladness,0,,,,,Y
1272,76820,"Glamack, George",0,1948,1948,HISTADD_blindbomber_glamack,0,,,,,Y
1273,76821,"Glass, Gerald",0,1990,1995,HISTADD_gerald_glass,0,,,,,Y
1274,76822,"Glenn, Mike",0,1977,1986,HISTADD_mike_glenn,0,,,,,Y
1275,76823,"Glick, Norman",0,1949,1949,HISTADD_normie_glick,0,,,,,Y
1276,76824,"Glouchkov, Georgi",0,1985,1985,HISTADD_georgi_glouchkov,0,,,,,Y
1277,76825,"Glover, Clarence",0,1971,1971,HISTADD_clarence_glover,0,,,,,Y
1278,1901,"Glover, Dion",0,1999,2004,dion_glover,0,,,,,Y
1279,2601,"Glyniadakis, Andreas",0,2006,2006,andreas_glyniadakis,0,,,,,Y
1280,76826,"Gminski, Mike",0,1980,1993,HISTADD_mike_gminski,0,,,,,Y
1281,203497,"Gobert, Rudy",1,2013,2015,rudy_gobert,1610612762,Utah,Jazz,UTA,jazz,Y
1282,76827,"Godfread, Dan",0,1990,1991,HISTADD_dan_godfread,0,,,,,Y
1283,76828,"Gola, Tom",0,1955,1965,HISTADD_tom_gola,0,,,,,Y
1284,76829,"Goldfaden, Ben",0,1946,1946,HISTADD_ben_goldfaden,0,,,,,Y
1285,924,"Goldwire, Anthony",0,1995,2005,anthony_goldwire,0,,,,,Y
1286,101155,"Gomes, Ryan",0,2005,2013,ryan_gomes,0,,,,,Y
1287,76830,"Gondrezick, Glen",0,1977,1982,HISTADD_glen_gondrezick,0,,,,,Y
1288,76831,"Gondrezick, Grant",0,1986,1988,HISTADD_grant_gondrezick,0,,,,,Y
1289,2400,"Gooden, Drew",1,2002,2015,drew_gooden,1610612764,Washington,Wizards,WAS,wizards,Y
1290,76832,"Goodrich, Gail",0,1965,1978,HISTADD_gail_goodrich,0,,,,,Y
1291,1864,"Goodrich, Steve",0,2000,2002,steve_goodrich,0,,,,,Y
1292,203462,"Goodwin, Archie",1,2013,2015,archie_goodwin,1610612756,Phoenix,Suns,PHX,suns,Y
1293,76833,"Goodwin, Wilfred",0,1946,1947,HISTADD_pop_goodwin,0,,,,,Y
1294,203932,"Gordon, Aaron",1,2014,2015,aaron_gordon,1610612753,Orlando,Magic,ORL,magic,Y
1295,2732,"Gordon, Ben",0,2004,2014,ben_gordon,0,,,,,Y
1296,204079,"Gordon, Drew",0,2014,2014,drew_gordon,0,,,,,Y
1297,201569,"Gordon, Eric",1,2008,2015,eric_gordon,1610612740,New Orleans,Pelicans,NOP,pelicans,Y
1298,76834,"Gordon, Lancaster",0,1984,1987,HISTADD_lancaster_gordon,0,,,,,Y
1299,76835,"Gordon, Paul",0,1949,1949,HISTADD_paul_gordon,0,,,,,Y
1300,101162,"Gortat, Marcin",1,2007,2015,marcin_gortat,1610612764,Washington,Wizards,WAS,wizards,Y
1301,76836,"Gottlieb, Leo",0,1946,1947,HISTADD_ace_gottlieb,0,,,,,Y
1302,202726,"Goudelock, Andrew",0,2011,2012,andrew_goudelock,0,,,,,Y
1303,76837,"Govedarica, Bato",0,1953,1953,HISTADD_bato_govedarica,0,,,,,Y
1304,76838,"Graboski, Joe",0,1948,1961,HISTADD_grabbo_graboski,0,,,,,Y
1305,76839,"Grace, Ricky",0,1993,1993,HISTADD_ricky_grace,0,,,,,Y
1306,37,"Graham, Greg",0,1993,1997,HISTADD_greg_graham,0,,,,,Y
1307,101121,"Graham, Joey",0,2005,2010,joey_graham,0,,,,,Y
1308,76843,"Graham, Mal",0,1967,1968,HISTADD_mal_graham,0,,,,,Y
1309,76841,"Graham, Orlando",0,1988,1988,HISTADD_orlando_graham,0,,,,,Y
1310,76842,"Graham, Paul",0,1991,1993,HISTADD_paul_graham,0,,,,,Y
1311,101211,"Graham, Stephen",0,2005,2010,stephen_graham,0,,,,,Y
1312,76844,"Grandholm, Jim",0,1990,1990,HISTADD_jim_grandholm,0,,,,,Y
1313,97,"Grandison, Ronnie",0,1988,1995,HISTADD_ronnie_grandison,0,,,,,Y
1314,101122,"Granger, Danny",0,2005,2014,danny_granger,0,,,,,Y
1315,76847,"Granger, Stewart",0,1983,1986,HISTADD_stewart_granger,0,,,,,Y
1316,258,"Grant, Brian",0,1994,2005,brian_grant,0,,,,,Y
1317,76850,"Grant, Bud",0,1949,1950,HISTADD_bud_grant,0,,,,,Y
1318,202,"Grant, Gary",0,1988,2000,HISTADD_gary_grant,0,,,,,Y
1319,285,"Grant, Greg",0,1989,1995,HISTADD_greg_grant,0,,,,,Y
1320,265,"Grant, Harvey",0,1988,1998,HISTADD_harvey_grant,0,,,,,Y
1321,270,"Grant, Horace",0,1987,2003,horace_grant,0,,,,,Y
1322,203924,"Grant, Jerami",1,2014,2015,jerami_grant,1610612755,Philadelphia,76ers,PHI,sixers,Y
1323,1626170,"Grant, Jerian",1,2015,2015,jerian_grant,1610612752,New York,Knicks,NYK,knicks,Y
1324,76852,"Grant, Josh",0,1993,1993,HISTADD_josh_grant,0,,,,,Y
1325,1514,"Grant, Paul",0,1998,2003,paul_grant,0,,,,,Y
1326,76853,"Grant, Travis",0,1972,1973,HISTADD_machinegun_grant,0,,,,,Y
1327,76854,"Grate, Don",0,1949,1949,HISTADD_buckeye_grate,0,,,,,Y
1328,76855,"Graves, Butch",0,1984,1984,HISTADD_butch_graves,0,,,,,Y
1329,201189,"Gray, Aaron",0,2007,2013,aaron_gray,0,,,,,Y
1330,1070,"Gray, Devin",0,1996,1999,devin_gray,0,,,,,Y
1331,1516,"Gray, Ed",0,1997,1998,HISTADD_ed_gray,0,,,,,Y
1332,1026,"Gray, Evric",0,1996,1996,HISTADD_evric_gray,0,,,,,Y
1333,76859,"Gray, Gary",0,1967,1967,HISTADD_gary_gray,0,,,,,Y
1334,76860,"Gray, Leonard",0,1974,1976,HISTADD_leonard_gray,0,,,,,Y
1335,76861,"Gray, Stuart",0,1984,1990,HISTADD_stuart_gray,0,,,,,Y
